시군구,번지,본번,부번,단지명,전용면적(㎡),계약년월,계약일,거래금액(만원),층,건축년도,도로명
대전광역시 동구 성남동,520,520,0,효촌마을,84.99,201803,30,22500,13,2003,계족로368번길 11
대전광역시 동구 성남동,520,520,0,효촌마을,84.45,201804,7,24700,16,2003,계족로368번길 11
대전광역시 동구 성남동,520,520,0,효촌마을,46.2,201804,9,17200,20,2003,계족로368번길 11
대전광역시 동구 성남동,520,520,0,효촌마을,59.64,201804,16,20100,19,2003,계족로368번길 11
대전광역시 동구 성남동,520,520,0,효촌마을,84.45,201804,17,22000,4,2003,계족로368번길 11
대전광역시 동구 성남동,520,520,0,효촌마을,46.2,201804,21,17000,16,2003,계족로368번길 11
대전광역시 동구 성남동,520,520,0,효촌마을,84.99,201805,12,23100,8,2003,계족로368번길 11
대전광역시 동구 성남동,520,520,0,효촌마을,46.2,201806,6,16500,18,2003,계족로368번길 11
대전광역시 동구 성남동,520,520,0,효촌마을,46.2,201806,18,15800,4,2003,계족로368번길 11
대전광역시 동구 성남동,520,520,0,효촌마을,59.64,201806,28,19800,8,2003,계족로368번길 11
대전광역시 동구 성남동,520,520,0,효촌마을,59.64,201807,24,19200,2,2003,계족로368번길 11
대전광역시 동구 성남동,520,520,0,효촌마을,84.45,201808,3,23000,4,2003,계족로368번길 11
대전광역시 동구 성남동,520,520,0,효촌마을,84.99,201808,13,22500,13,2003,계족로368번길 11
대전광역시 동구 성남동,520,520,0,효촌마을,84.45,201808,14,25500,6,2003,계족로368번길 11
대전광역시 동구 성남동,520,520,0,효촌마을,59.64,201808,24,19700,4,2003,계족로368번길 11
대전광역시 동구 성남동,520,520,0,효촌마을,59.64,201808,25,19500,2,2003,계족로368번길 11
대전광역시 동구 성남동,520,520,0,효촌마을,84.99,201809,17,24000,7,2003,계족로368번길 11
대전광역시 동구 성남동,520,520,0,효촌마을,84.45,201809,21,24700,13,2003,계족로368번길 11
대전광역시 동구 성남동,520,520,0,효촌마을,84.45,201810,2,24300,18,2003,계족로368번길 11
대전광역시 동구 성남동,520,520,0,효촌마을,59.64,201810,12,20000,5,2003,계족로368번길 11
대전광역시 동구 성남동,520,520,0,효촌마을,84.45,201810,19,22500,20,2003,계족로368번길 11
대전광역시 동구 성남동,520,520,0,효촌마을,59.64,201812,11,19850,10,2003,계족로368번길 11
대전광역시 동구 신흥동,212,212,0,신흥마을주공,59.44,201801,13,17900,14,2006,옥천로 38
대전광역시 동구 신흥동,212,212,0,신흥마을주공,59.92,201801,18,18000,10,2006,옥천로 38
대전광역시 동구 신흥동,212,212,0,신흥마을주공,84.86,201801,22,22000,5,2006,옥천로 38
대전광역시 동구 신흥동,212,212,0,신흥마을주공,84.86,201801,24,21500,13,2006,옥천로 38
대전광역시 동구 신흥동,212,212,0,신흥마을주공,84.86,201801,27,20900,9,2006,옥천로 38
대전광역시 동구 신흥동,212,212,0,신흥마을주공,84.86,201802,13,20700,7,2006,옥천로 38
대전광역시 동구 신흥동,212,212,0,신흥마을주공,59.44,201802,20,18200,6,2006,옥천로 38
대전광역시 동구 신흥동,212,212,0,신흥마을주공,75.78,201803,1,20500,10,2006,옥천로 38
대전광역시 동구 신흥동,212,212,0,신흥마을주공,59.44,201803,3,17500,13,2006,옥천로 38
대전광역시 동구 신흥동,212,212,0,신흥마을주공,75.78,201803,6,21300,15,2006,옥천로 38
대전광역시 동구 신흥동,212,212,0,신흥마을주공,59.44,201803,10,18300,16,2006,옥천로 38
대전광역시 동구 신흥동,212,212,0,신흥마을주공,59.92,201804,4,18500,13,2006,옥천로 38
대전광역시 동구 신흥동,212,212,0,신흥마을주공,59.44,201804,9,18200,15,2006,옥천로 38
대전광역시 동구 신흥동,212,212,0,신흥마을주공,75.78,201804,19,20550,5,2006,옥천로 38
대전광역시 동구 신흥동,212,212,0,신흥마을주공,59.44,201805,1,17900,12,2006,옥천로 38
대전광역시 동구 신흥동,212,212,0,신흥마을주공,84.86,201805,14,21000,5,2006,옥천로 38
대전광역시 동구 신흥동,212,212,0,신흥마을주공,84.86,201805,20,22100,10,2006,옥천로 38
대전광역시 동구 신흥동,212,212,0,신흥마을주공,59.44,201805,26,17800,11,2006,옥천로 38
대전광역시 동구 신흥동,212,212,0,신흥마을주공,75.78,201805,30,20500,17,2006,옥천로 38
대전광역시 동구 신흥동,212,212,0,신흥마을주공,75.78,201806,5,20800,17,2006,옥천로 38
대전광역시 동구 신흥동,212,212,0,신흥마을주공,75.78,201806,13,20500,9,2006,옥천로 38
대전광역시 동구 신흥동,212,212,0,신흥마을주공,75.78,201806,25,21000,19,2006,옥천로 38
대전광역시 동구 신흥동,212,212,0,신흥마을주공,84.86,201807,9,21000,11,2006,옥천로 38
대전광역시 동구 신흥동,212,212,0,신흥마을주공,75.78,201807,30,19000,2,2006,옥천로 38
대전광역시 동구 신흥동,212,212,0,신흥마을주공,75.78,201808,6,20500,6,2006,옥천로 38
대전광역시 동구 신흥동,212,212,0,신흥마을주공,84.86,201808,10,22400,20,2006,옥천로 38
대전광역시 동구 신흥동,212,212,0,신흥마을주공,59.44,201808,15,18000,6,2006,옥천로 38
대전광역시 동구 신흥동,212,212,0,신흥마을주공,59.44,201809,29,16400,2,2006,옥천로 38
대전광역시 동구 신흥동,212,212,0,신흥마을주공,59.44,201810,13,16350,1,2006,옥천로 38
대전광역시 동구 신흥동,212,212,0,신흥마을주공,84.86,201810,22,22000,13,2006,옥천로 38
대전광역시 동구 신흥동,212,212,0,신흥마을주공,59.92,201810,31,16500,14,2006,옥천로 38
대전광역시 동구 신흥동,212,212,0,신흥마을주공,59.44,201811,6,16500,12,2006,옥천로 38
대전광역시 동구 신흥동,212,212,0,신흥마을주공,59.44,201811,22,17500,17,2006,옥천로 38
대전광역시 동구 신흥동,212,212,0,신흥마을주공,59.92,201812,2,17200,16,2006,옥천로 38
대전광역시 동구 신흥동,212,212,0,신흥마을주공,84.86,201812,18,21400,10,2006,옥천로 38
대전광역시 동구 신흥동,212,212,0,신흥마을주공,84.86,201812,18,21000,22,2006,옥천로 38
대전광역시 동구 신흥동,212,212,0,신흥마을주공,59.92,201812,23,17300,15,2006,옥천로 38
대전광역시 동구 신흥동,212,212,0,신흥마을주공,84.86,201812,27,21000,19,2006,옥천로 38
대전광역시 동구 신흥동,212,212,0,신흥마을주공,59.92,201812,31,16800,6,2006,옥천로 38
대전광역시 동구 용운동,598,598,0,마젤란21,84.9328,201801,13,17450,1,2006,대학로 102-7
대전광역시 동구 용운동,598,598,0,마젤란21,84.9328,201801,19,18500,11,2006,대학로 102-7
대전광역시 동구 용운동,598,598,0,마젤란21,84.9328,201803,12,19000,14,2006,대학로 102-7
대전광역시 동구 용운동,598,598,0,마젤란21,84.9328,201803,12,18300,5,2006,대학로 102-7
대전광역시 동구 용운동,598,598,0,마젤란21,84.9328,201806,2,19500,15,2006,대학로 102-7
대전광역시 동구 용운동,598,598,0,마젤란21,84.9328,201807,29,19500,5,2006,대학로 102-7
대전광역시 동구 용운동,598,598,0,마젤란21,84.9328,201808,13,17400,1,2006,대학로 102-7
대전광역시 동구 용운동,598,598,0,마젤란21,84.9328,201808,29,17100,2,2006,대학로 102-7
대전광역시 동구 용운동,598,598,0,마젤란21,84.9328,201809,8,18500,6,2006,대학로 102-7
대전광역시 동구 용운동,598,598,0,마젤란21,84.9328,201811,9,18300,11,2006,대학로 102-7
대전광역시 동구 용운동,319-1,319,1,모리,59.66,201806,16,8500,6,1998,동부로85번길 12
대전광역시 동구 용운동,319-1,319,1,모리,59.66,201811,25,7800,3,1998,동부로85번길 12
대전광역시 동구 용운동,363,363,0,삼정하이츠,72.42,201801,16,11000,1,1990,동부로73번길 95
대전광역시 동구 용운동,363,363,0,삼정하이츠,55.62,201802,19,10350,1,1990,동부로73번길 95
대전광역시 동구 용운동,363,363,0,삼정하이츠,72.42,201802,24,12900,5,1990,동부로73번길 95
대전광역시 동구 용운동,363,363,0,삼정하이츠,55.62,201803,17,10500,2,1990,동부로73번길 95
대전광역시 동구 용운동,363,363,0,삼정하이츠,55.62,201803,25,10000,4,1990,동부로73번길 95
대전광역시 동구 용운동,363,363,0,삼정하이츠,55.62,201809,6,8900,4,1990,동부로73번길 95
대전광역시 동구 용운동,363,363,0,삼정하이츠,84.31,201809,16,13000,3,1990,동부로73번길 95
대전광역시 동구 용운동,363,363,0,삼정하이츠,72.42,201809,20,13000,3,1990,동부로73번길 95
대전광역시 동구 용운동,363,363,0,삼정하이츠,84.31,201811,1,13800,1,1990,동부로73번길 95
대전광역시 동구 용운동,460,460,0,용방마을,72.93,201801,9,17800,10,2003,용운로 80
대전광역시 동구 용운동,460,460,0,용방마을,49.98,201801,10,13200,11,2003,용운로 80
대전광역시 동구 용운동,460,460,0,용방마을,84.99,201801,23,19000,5,2003,용운로 80
대전광역시 동구 용운동,460,460,0,용방마을,59.75,201802,13,16600,7,2003,용운로 80
대전광역시 동구 용운동,460,460,0,용방마을,49.98,201802,22,13300,6,2003,용운로 80
대전광역시 동구 용운동,460,460,0,용방마을,84.99,201803,1,18800,3,2003,용운로 80
대전광역시 동구 용운동,460,460,0,용방마을,84.97,201803,4,18800,12,2003,용운로 80
대전광역시 동구 용운동,460,460,0,용방마을,59.75,201803,4,15800,4,2003,용운로 80
대전광역시 동구 용운동,460,460,0,용방마을,84.3,201803,7,19000,3,2003,용운로 80
대전광역시 동구 용운동,460,460,0,용방마을,72.93,201803,9,18100,7,2003,용운로 80
대전광역시 동구 용운동,460,460,0,용방마을,59.88,201803,14,16200,13,2003,용운로 80
대전광역시 동구 용운동,460,460,0,용방마을,59.75,201803,16,16600,7,2003,용운로 80
대전광역시 동구 용운동,460,460,0,용방마을,59.88,201803,22,15850,3,2003,용운로 80
대전광역시 동구 용운동,460,460,0,용방마을,49.98,201803,27,13200,10,2003,용운로 80
대전광역시 동구 용운동,460,460,0,용방마을,49.98,201803,28,12800,3,2003,용운로 80
대전광역시 동구 용운동,460,460,0,용방마을,59.75,201803,28,16000,6,2003,용운로 80
대전광역시 동구 용운동,460,460,0,용방마을,49.98,201803,29,13300,7,2003,용운로 80
대전광역시 동구 용운동,460,460,0,용방마을,59.88,201804,5,16250,8,2003,용운로 80
대전광역시 동구 용운동,460,460,0,용방마을,84.3,201804,14,19000,12,2003,용운로 80
대전광역시 동구 용운동,460,460,0,용방마을,49.98,201804,19,13300,9,2003,용운로 80
대전광역시 동구 용운동,460,460,0,용방마을,66.55,201804,22,14500,1,2003,용운로 80
대전광역시 동구 용운동,460,460,0,용방마을,72.93,201805,1,18600,11,2003,용운로 80
대전광역시 동구 용운동,460,460,0,용방마을,49.98,201805,4,13300,8,2003,용운로 80
대전광역시 동구 용운동,460,460,0,용방마을,72.93,201805,29,17000,3,2003,용운로 80
대전광역시 동구 용운동,460,460,0,용방마을,59.75,201806,9,16500,5,2003,용운로 80
대전광역시 동구 용운동,460,460,0,용방마을,84.99,201806,15,19200,11,2003,용운로 80
대전광역시 동구 용운동,460,460,0,용방마을,84.99,201807,4,19400,9,2003,용운로 80
대전광역시 동구 용운동,460,460,0,용방마을,84.99,201807,6,19000,12,2003,용운로 80
대전광역시 동구 용운동,460,460,0,용방마을,84.99,201807,12,17450,2,2003,용운로 80
대전광역시 동구 용운동,460,460,0,용방마을,49.98,201807,17,13500,16,2003,용운로 80
대전광역시 동구 용운동,460,460,0,용방마을,49.98,201808,10,13000,3,2003,용운로 80
대전광역시 동구 용운동,460,460,0,용방마을,59.88,201808,28,16000,11,2003,용운로 80
대전광역시 동구 용운동,460,460,0,용방마을,49.68,201809,18,12900,14,2003,용운로 80
대전광역시 동구 용운동,460,460,0,용방마을,59.75,201809,21,17300,11,2003,용운로 80
대전광역시 동구 용운동,460,460,0,용방마을,59.88,201809,29,16000,14,2003,용운로 80
대전광역시 동구 용운동,460,460,0,용방마을,84.99,201810,1,18000,6,2003,용운로 80
대전광역시 동구 용운동,460,460,0,용방마을,49.98,201810,12,11700,13,2003,용운로 80
대전광역시 동구 용운동,460,460,0,용방마을,59.75,201810,24,15000,9,2003,용운로 80
대전광역시 동구 용운동,460,460,0,용방마을,59.75,201810,26,15000,3,2003,용운로 80
대전광역시 동구 용운동,460,460,0,용방마을,84.97,201810,26,18500,10,2003,용운로 80
대전광역시 동구 용운동,460,460,0,용방마을,49.98,201812,1,12000,16,2003,용운로 80
대전광역시 동구 용운동,460,460,0,용방마을,49.98,201812,6,12000,13,2003,용운로 80
대전광역시 동구 용운동,460,460,0,용방마을,49.98,201812,11,11400,17,2003,용운로 80
대전광역시 동구 용운동,460,460,0,용방마을,84.97,201812,16,17400,4,2003,용운로 80
대전광역시 동구 용운동,460,460,0,용방마을,49.98,201812,20,12000,16,2003,용운로 80
대전광역시 동구 용운동,460,460,0,용방마을,49.98,201812,20,12000,6,2003,용운로 80
대전광역시 동구 용운동,147,147,0,용운주공2단지,41.3,201801,2,7550,3,1987,백룡로 138
대전광역시 동구 용운동,147,147,0,용운주공2단지,41.3,201801,4,7100,3,1987,백룡로 138
대전광역시 동구 용운동,147,147,0,용운주공2단지,41.3,201801,7,7250,2,1987,백룡로 138
대전광역시 동구 용운동,147,147,0,용운주공2단지,54.9,201801,12,11000,5,1987,백룡로 138
대전광역시 동구 용운동,147,147,0,용운주공2단지,32.39,201801,16,5650,9,1987,백룡로 138
대전광역시 동구 용운동,147,147,0,용운주공2단지,41.3,201801,20,7200,6,1987,백룡로 138
대전광역시 동구 용운동,147,147,0,용운주공2단지,32.39,201801,20,5600,5,1987,백룡로 138
대전광역시 동구 용운동,147,147,0,용운주공2단지,41.3,201801,20,7500,7,1987,백룡로 138
대전광역시 동구 용운동,147,147,0,용운주공2단지,41.3,201802,1,8400,12,1987,백룡로 138
대전광역시 동구 용운동,147,147,0,용운주공2단지,41.3,201802,10,7400,6,1987,백룡로 138
대전광역시 동구 용운동,147,147,0,용운주공2단지,32.39,201802,11,5600,5,1987,백룡로 138
대전광역시 동구 용운동,147,147,0,용운주공2단지,32.39,201802,11,5600,7,1987,백룡로 138
대전광역시 동구 용운동,147,147,0,용운주공2단지,49.94,201802,21,9700,2,1987,백룡로 138
대전광역시 동구 용운동,147,147,0,용운주공2단지,41.3,201802,23,7350,11,1987,백룡로 138
대전광역시 동구 용운동,147,147,0,용운주공2단지,49.94,201803,11,10000,12,1987,백룡로 138
대전광역시 동구 용운동,147,147,0,용운주공2단지,41.3,201803,11,7550,4,1987,백룡로 138
대전광역시 동구 용운동,147,147,0,용운주공2단지,32.39,201803,15,5500,3,1987,백룡로 138
대전광역시 동구 용운동,147,147,0,용운주공2단지,32.39,201803,16,5450,6,1987,백룡로 138
대전광역시 동구 용운동,147,147,0,용운주공2단지,32.39,201803,24,5750,11,1987,백룡로 138
대전광역시 동구 용운동,147,147,0,용운주공2단지,32.39,201804,17,5000,9,1987,백룡로 138
대전광역시 동구 용운동,147,147,0,용운주공2단지,41.3,201805,1,7800,5,1987,백룡로 138
대전광역시 동구 용운동,147,147,0,용운주공2단지,41.3,201805,4,7000,12,1987,백룡로 138
대전광역시 동구 용운동,147,147,0,용운주공2단지,41.3,201805,9,7400,8,1987,백룡로 138
대전광역시 동구 용운동,147,147,0,용운주공2단지,32.39,201805,21,5250,5,1987,백룡로 138
대전광역시 동구 용운동,147,147,0,용운주공2단지,32.39,201805,23,5500,9,1987,백룡로 138
대전광역시 동구 용운동,147,147,0,용운주공2단지,32.39,201805,24,5200,4,1987,백룡로 138
대전광역시 동구 용운동,147,147,0,용운주공2단지,49.94,201805,28,10450,9,1987,백룡로 138
대전광역시 동구 용운동,147,147,0,용운주공2단지,32.39,201806,5,5500,2,1987,백룡로 138
대전광역시 동구 용운동,147,147,0,용운주공2단지,41.3,201806,7,7600,7,1987,백룡로 138
대전광역시 동구 용운동,147,147,0,용운주공2단지,49.94,201806,13,10530,9,1987,백룡로 138
대전광역시 동구 용운동,147,147,0,용운주공2단지,41.3,201806,18,7270,6,1987,백룡로 138
대전광역시 동구 용운동,147,147,0,용운주공2단지,49.94,201806,19,10000,8,1987,백룡로 138
대전광역시 동구 용운동,147,147,0,용운주공2단지,41.3,201806,27,6700,3,1987,백룡로 138
대전광역시 동구 용운동,147,147,0,용운주공2단지,41.3,201807,10,7320,4,1987,백룡로 138
대전광역시 동구 용운동,147,147,0,용운주공2단지,41.3,201807,11,7300,6,1987,백룡로 138
대전광역시 동구 용운동,147,147,0,용운주공2단지,41.3,201807,18,7000,12,1987,백룡로 138
대전광역시 동구 용운동,147,147,0,용운주공2단지,32.39,201808,8,5400,9,1987,백룡로 138
대전광역시 동구 용운동,147,147,0,용운주공2단지,32.39,201808,9,5800,2,1987,백룡로 138
대전광역시 동구 용운동,147,147,0,용운주공2단지,64.62,201809,4,12900,3,1987,백룡로 138
대전광역시 동구 용운동,147,147,0,용운주공2단지,64.62,201809,8,12500,9,1987,백룡로 138
대전광역시 동구 용운동,147,147,0,용운주공2단지,41.3,201809,9,6900,11,1987,백룡로 138
대전광역시 동구 용운동,147,147,0,용운주공2단지,49.94,201809,10,10000,8,1987,백룡로 138
대전광역시 동구 용운동,147,147,0,용운주공2단지,41.3,201809,23,6600,1,1987,백룡로 138
대전광역시 동구 용운동,147,147,0,용운주공2단지,32.39,201809,29,5600,9,1987,백룡로 138
대전광역시 동구 용운동,147,147,0,용운주공2단지,32.39,201809,29,5500,3,1987,백룡로 138
대전광역시 동구 용운동,147,147,0,용운주공2단지,32.39,201809,30,5400,10,1987,백룡로 138
대전광역시 동구 용운동,147,147,0,용운주공2단지,32.39,201810,16,5300,3,1987,백룡로 138
대전광역시 동구 용운동,147,147,0,용운주공2단지,41.3,201810,24,6600,1,1987,백룡로 138
대전광역시 동구 용운동,147,147,0,용운주공2단지,41.3,201810,25,7860,11,1987,백룡로 138
대전광역시 동구 용운동,147,147,0,용운주공2단지,41.3,201811,3,7700,5,1987,백룡로 138
대전광역시 동구 용운동,147,147,0,용운주공2단지,41.3,201811,13,7000,10,1987,백룡로 138
대전광역시 동구 용운동,147,147,0,용운주공2단지,64.62,201812,4,13450,7,1987,백룡로 138
대전광역시 동구 용운동,147,147,0,용운주공2단지,41.3,201812,8,7300,3,1987,백룡로 138
대전광역시 동구 용운동,147,147,0,용운주공2단지,41.3,201812,14,6600,6,1987,백룡로 138
대전광역시 동구 용운동,147,147,0,용운주공2단지,32.39,201812,27,5750,8,1987,백룡로 138
대전광역시 동구 용운동,423-15,423,15,정원,59.88,201802,7,11000,11,1997,용운로 124-4
대전광역시 동구 용운동,423-15,423,15,정원,59.88,201802,9,10500,12,1997,용운로 124-4
대전광역시 동구 용운동,423-15,423,15,정원,59.88,201806,13,10900,12,1997,용운로 124-4
대전광역시 동구 용운동,423-15,423,15,정원,59.88,201809,7,9850,5,1997,용운로 124-4
대전광역시 동구 용운동,423-15,423,15,정원,84.98,201812,6,13400,8,1997,용운로 124-4
대전광역시 동구 용운동,297,297,0,주공,59.3,201801,2,10800,4,1985,용운로 193
대전광역시 동구 용운동,297,297,0,주공,59.3,201801,2,10700,1,1985,용운로 193
대전광역시 동구 용운동,297,297,0,주공,52.52,201801,3,8400,1,1985,용운로 207
대전광역시 동구 용운동,297,297,0,주공,52.52,201801,4,8400,1,1985,용운로 207
대전광역시 동구 용운동,297,297,0,주공,49.22,201801,4,9000,2,1985,용운로 193
대전광역시 동구 용운동,297,297,0,주공,59.3,201801,6,10700,3,1985,용운로 193
대전광역시 동구 용운동,297,297,0,주공,49.22,201801,8,8600,4,1985,용운로 193
대전광역시 동구 용운동,297,297,0,주공,49.22,201801,12,8650,2,1985,용운로 193
대전광역시 동구 용운동,297,297,0,주공,49.22,201801,16,8600,2,1985,용운로 193
대전광역시 동구 용운동,297,297,0,주공,47.01,201801,17,8500,1,1985,용운로 193
대전광역시 동구 용운동,297,297,0,주공,47.01,201801,20,8600,2,1985,용운로 193
대전광역시 동구 용운동,297,297,0,주공,49.22,201801,23,8800,2,1985,용운로 193
대전광역시 동구 용운동,297,297,0,주공,59.3,201801,23,10900,2,1985,용운로 193
대전광역시 동구 용운동,297,297,0,주공,49.22,201801,25,9000,4,1985,용운로 193
대전광역시 동구 용운동,297,297,0,주공,59.3,201801,25,10600,2,1985,용운로 193
대전광역시 동구 용운동,297,297,0,주공,49.22,201801,26,8900,4,1985,용운로 193
대전광역시 동구 용운동,297,297,0,주공,49.22,201801,27,8900,2,1985,용운로 193
대전광역시 동구 용운동,297,297,0,주공,49.22,201801,31,8800,3,1985,용운로 193
대전광역시 동구 용운동,297,297,0,주공,49.22,201801,31,8900,3,1985,용운로 193
대전광역시 동구 용운동,297,297,0,주공,49.22,201802,1,8900,5,1985,용운로 193
대전광역시 동구 용운동,297,297,0,주공,49.22,201802,5,9000,5,1985,용운로 193
대전광역시 동구 용운동,297,297,0,주공,49.22,201802,8,9000,4,1985,용운로 193
대전광역시 동구 용운동,297,297,0,주공,49.22,201802,12,9000,2,1985,용운로 193
대전광역시 동구 용운동,297,297,0,주공,49.22,201802,13,9000,3,1985,용운로 193
대전광역시 동구 용운동,297,297,0,주공,59.3,201802,20,10000,1,1985,용운로 193
대전광역시 동구 용운동,297,297,0,주공,49.22,201802,21,8900,5,1985,용운로 193
대전광역시 동구 용운동,297,297,0,주공,49.22,201802,22,9200,3,1985,용운로 193
대전광역시 동구 용운동,297,297,0,주공,49.22,201802,24,9100,2,1985,용운로 193
대전광역시 동구 용운동,297,297,0,주공,49.22,201802,27,9050,3,1985,용운로 193
대전광역시 동구 용운동,297,297,0,주공,51.68,201803,2,8800,1,1985,용운로 207
대전광역시 동구 용운동,297,297,0,주공,49.22,201803,2,8600,2,1985,용운로 193
대전광역시 동구 용운동,297,297,0,주공,59.3,201803,8,10850,4,1985,용운로 193
대전광역시 동구 용운동,297,297,0,주공,59.3,201803,13,10500,1,1985,용운로 193
대전광역시 동구 용운동,297,297,0,주공,47.01,201803,17,8589,1,1985,용운로 193
대전광역시 동구 용운동,297,297,0,주공,42.74,201803,18,7900,1,1985,용운로 193
대전광역시 동구 용운동,297,297,0,주공,49.22,201803,19,9000,2,1985,용운로 193
대전광역시 동구 용운동,297,297,0,주공,59.3,201803,22,11200,4,1985,용운로 193
대전광역시 동구 용운동,297,297,0,주공,59.3,201803,22,11565,5,1985,용운로 193
대전광역시 동구 용운동,297,297,0,주공,49.22,201803,24,10471,5,1985,용운로 193
대전광역시 동구 용운동,297,297,0,주공,49.22,201803,26,8844,4,1985,용운로 193
대전광역시 동구 용운동,297,297,0,주공,49.22,201803,27,9000,3,1985,용운로 193
대전광역시 동구 용운동,297,297,0,주공,49.22,201804,2,8850,3,1985,용운로 193
대전광역시 동구 용운동,297,297,0,주공,52.52,201804,5,8000,1,1985,용운로 193
대전광역시 동구 용운동,297,297,0,주공,49.22,201804,9,8750,1,1985,용운로 193
대전광역시 동구 용운동,297,297,0,주공,59.3,201804,12,10800,1,1985,용운로 193
대전광역시 동구 용운동,298,298,0,주공-1,47.37,201801,4,8500,1,1985,용운로 207
대전광역시 동구 용운동,298,298,0,주공-1,47.37,201801,10,8400,1,1985,용운로 207
대전광역시 동구 용운동,298,298,0,주공-1,47.37,201801,18,8250,2,1985,용운로 207
대전광역시 동구 용운동,298,298,0,주공-1,47.01,201801,25,8400,3,1985,용운로 207
대전광역시 동구 용운동,298,298,0,주공-1,47.01,201801,30,8600,3,1985,용운로 207
대전광역시 동구 용운동,298,298,0,주공-1,47.37,201802,6,9050,1,1985,용운로 207
대전광역시 동구 용운동,298,298,0,주공-1,47.37,201802,21,8750,2,1985,용운로 207
대전광역시 동구 용운동,298,298,0,주공-1,47.37,201803,16,8600,1,1985,용운로 207
대전광역시 동구 용운동,298,298,0,주공-1,47.37,201803,27,8000,3,1985,용운로 207
대전광역시 동구 용운동,298,298,0,주공-1,47.37,201804,18,8796,1,1985,용운로 207
대전광역시 동구 용운동,703,703,0,한화꿈에그린,84.4963,201801,6,21700,8,2006,대학로50번길 53
대전광역시 동구 용운동,703,703,0,한화꿈에그린,84.4963,201801,27,22400,6,2006,대학로50번길 53
대전광역시 동구 용운동,703,703,0,한화꿈에그린,84.4963,201801,29,21900,15,2006,대학로50번길 53
대전광역시 동구 용운동,703,703,0,한화꿈에그린,84.4963,201802,27,20500,3,2006,대학로50번길 53
대전광역시 동구 용운동,703,703,0,한화꿈에그린,84.4963,201803,7,21700,6,2006,대학로50번길 53
대전광역시 동구 용운동,703,703,0,한화꿈에그린,84.4963,201803,12,21000,1,2006,대학로50번길 53
대전광역시 동구 용운동,703,703,0,한화꿈에그린,84.4963,201803,14,21700,8,2006,대학로50번길 53
대전광역시 동구 용운동,703,703,0,한화꿈에그린,84.4963,201805,15,21400,4,2006,대학로50번길 53
대전광역시 동구 용운동,703,703,0,한화꿈에그린,84.4963,201805,26,21900,8,2006,대학로50번길 53
대전광역시 동구 용운동,703,703,0,한화꿈에그린,140.3707,201806,1,30300,5,2006,대학로50번길 53
대전광역시 동구 용운동,703,703,0,한화꿈에그린,140.3707,201806,18,30200,11,2006,대학로50번길 53
대전광역시 동구 용운동,703,703,0,한화꿈에그린,84.4963,201806,23,20150,9,2006,대학로50번길 53
대전광역시 동구 용운동,703,703,0,한화꿈에그린,84.4963,201807,15,21300,12,2006,대학로50번길 53
대전광역시 동구 용운동,703,703,0,한화꿈에그린,84.4963,201807,25,20450,1,2006,대학로50번길 53
대전광역시 동구 용운동,703,703,0,한화꿈에그린,84.4963,201807,26,21500,15,2006,대학로50번길 53
대전광역시 동구 용운동,703,703,0,한화꿈에그린,84.4963,201808,1,21100,5,2006,대학로50번길 53
대전광역시 동구 용운동,703,703,0,한화꿈에그린,93.7089,201808,10,22900,7,2006,대학로50번길 53
대전광역시 동구 용운동,703,703,0,한화꿈에그린,84.4963,201808,21,20900,6,2006,대학로50번길 53
대전광역시 동구 용운동,703,703,0,한화꿈에그린,84.4963,201810,9,21200,6,2006,대학로50번길 53
대전광역시 동구 용운동,703,703,0,한화꿈에그린,84.4963,201810,15,20000,1,2006,대학로50번길 53
대전광역시 동구 용운동,703,703,0,한화꿈에그린,84.4963,201812,6,20700,10,2006,대학로50번길 53
대전광역시 동구 용운동,703,703,0,한화꿈에그린,122.8125,201812,24,25500,7,2006,대학로50번길 53
대전광역시 동구 용전동,181-1,181,1,새피앙,84.82,201801,4,18300,6,1997,홍도로46번길 20
대전광역시 동구 용전동,181-1,181,1,새피앙,84.77,201801,11,17000,6,1997,홍도로46번길 20
대전광역시 동구 용전동,181-1,181,1,새피앙,84.82,201807,3,18000,10,1997,홍도로46번길 20
대전광역시 동구 용전동,181-1,181,1,새피앙,59.4,201807,3,12900,9,1997,홍도로 60
대전광역시 동구 용전동,181-1,181,1,새피앙,84.77,201809,17,17400,3,1997,홍도로46번길 20
대전광역시 동구 용전동,181-1,181,1,새피앙,84.77,201810,23,17400,15,1997,홍도로 60
대전광역시 동구 용전동,181-1,181,1,새피앙,59.4,201811,12,12800,10,1997,홍도로 60
대전광역시 동구 용전동,181-1,181,1,새피앙,84.77,201812,31,18000,2,1997,홍도로46번길 20
대전광역시 동구 용전동,1,1,0,신동아,111.69,201801,15,17000,8,1990,한밭대로1237번길 52
대전광역시 동구 용전동,1,1,0,신동아,84.56,201801,22,15000,1,1990,한밭대로1237번길 52
대전광역시 동구 용전동,1,1,0,신동아,84.56,201801,27,16400,10,1990,한밭대로1237번길 52
대전광역시 동구 용전동,1,1,0,신동아,84.56,201802,2,16250,2,1990,한밭대로1237번길 52
대전광역시 동구 용전동,1,1,0,신동아,84.56,201802,3,18000,11,1990,한밭대로1237번길 52
대전광역시 동구 용전동,1,1,0,신동아,67.64,201802,12,13000,8,1990,한밭대로1237번길 52
대전광역시 동구 용전동,1,1,0,신동아,84.56,201802,24,15000,3,1990,한밭대로1237번길 52
