시군구,번지,본번,부번,단지명,전월세구분,전용면적(㎡),계약년월,계약일,보증금(만원),월세(만원),층,건축년도,도로명
경기도 안산단원구 신길동,1629,1629,0,태인오피스텔,월세,53.15,201707,17,"8,000",30,7,2017, 
경기도 안산단원구 신길동,1629,1629,0,태인오피스텔,월세,25.51,201707,22,500,50,7,2017, 
경기도 안산단원구 신길동,1629,1629,0,태인오피스텔,월세,25.51,201707,28,"3,000",33,3,2017, 
경기도 안산단원구 신길동,1629,1629,0,태인오피스텔,월세,25.51,201707,31,"1,000",45,9,2017, 
경기도 안산단원구 신길동,1629,1629,0,태인오피스텔,월세,25.51,201707,31,500,50,5,2017, 
경기도 안산단원구 신길동,1629,1629,0,태인오피스텔,월세,25.51,201708,5,"3,000",35,9,2017, 
경기도 안산단원구 신길동,1629,1629,0,태인오피스텔,월세,25.51,201708,5,500,50,5,2017, 
경기도 안산단원구 신길동,1629,1629,0,태인오피스텔,월세,53.15,201708,10,"1,000",75,5,2017, 
경기도 안산단원구 신길동,1629,1629,0,태인오피스텔,월세,25.51,201708,18,500,50,4,2017, 
경기도 안산단원구 신길동,1629,1629,0,태인오피스텔,월세,25.51,201708,21,"2,000",35,4,2017, 
경기도 안산단원구 신길동,1629,1629,0,태인오피스텔,월세,25.51,201708,23,500,50,7,2017, 
경기도 안산단원구 신길동,1629,1629,0,태인오피스텔,월세,25.51,201708,26,"4,000",25,9,2017, 
경기도 안산단원구 신길동,1629,1629,0,태인오피스텔,월세,25.51,201709,2,500,50,6,2017, 
경기도 안산단원구 신길동,1629,1629,0,태인오피스텔,월세,25.51,201709,6,500,50,9,2017, 
경기도 안산단원구 신길동,1629,1629,0,태인오피스텔,월세,25.51,201709,11,900,50,8,2017, 
경기도 안산단원구 신길동,1629,1629,0,태인오피스텔,월세,25.51,201709,16,"1,000",40,8,2017, 
경기도 안산단원구 신길동,1629,1629,0,태인오피스텔,월세,25.06,201709,22,"1,000",50,4,2017, 
경기도 안산단원구 신길동,1629,1629,0,태인오피스텔,전세,25.51,201709,29,"11,000",0,8,2017, 
경기도 안산단원구 신길동,1629,1629,0,태인오피스텔,월세,25.51,201710,2,500,50,7,2017, 
경기도 안산단원구 신길동,1629,1629,0,태인오피스텔,월세,25.51,201710,13,"4,000",20,7,2017, 
경기도 안산단원구 신길동,1629,1629,0,태인오피스텔,월세,25.51,201711,13,"2,000",45,5,2017, 
경기도 안산단원구 신길동,1629,1629,0,태인오피스텔,월세,25.51,201712,13,"1,000",50,2,2017, 
경기도 안산단원구 신길동,1629,1629,0,태인오피스텔,월세,25.51,201712,17,500,50,6,2017, 
경기도 안산단원구 신길동,1629,1629,0,태인오피스텔,월세,25.51,201712,18,"1,000",50,2,2017, 
경기도 안산단원구 신길동,1629,1629,0,태인오피스텔,전세,25.51,201712,19,"10,500",0,4,2017, 
경기도 안산단원구 원시동,774,774,0,안산 드림타운,월세,23.42,201701,19,500,42,9,2014,연수원로 10
경기도 안산단원구 초지동,744-6,744,6,스타캐슬,전세,33.27,201701,7,"10,500",0,6,2015, 
경기도 안산단원구 초지동,744-6,744,6,스타캐슬,월세,21.92,201701,24,500,45,8,2015, 
경기도 안산단원구 초지동,744-6,744,6,스타캐슬,전세,33.27,201702,6,"10,000",0,10,2015, 
경기도 안산단원구 초지동,744-6,744,6,스타캐슬,월세,21.92,201702,11,500,43,9,2015, 
경기도 안산단원구 초지동,744-6,744,6,스타캐슬,월세,55.55,201702,27,"2,000",80,11,2015, 
경기도 안산단원구 초지동,744-6,744,6,스타캐슬,월세,33.27,201702,28,"3,000",40,7,2015, 
경기도 안산단원구 초지동,744-6,744,6,스타캐슬,월세,21.92,201703,4,"2,000",30,10,2015, 
경기도 안산단원구 초지동,744-6,744,6,스타캐슬,월세,41.63,201703,4,"3,000",54,7,2015, 
경기도 안산단원구 초지동,744-6,744,6,스타캐슬,월세,21.92,201704,4,"2,500",25,6,2015, 
경기도 안산단원구 초지동,744-6,744,6,스타캐슬,월세,21.74,201704,6,"1,000",40,5,2015, 
경기도 안산단원구 초지동,744-6,744,6,스타캐슬,전세,33.27,201704,26,"10,000",0,11,2015, 
경기도 안산단원구 초지동,744-6,744,6,스타캐슬,월세,55.55,201705,2,"5,000",50,4,2015, 
경기도 안산단원구 초지동,744-6,744,6,스타캐슬,월세,21.92,201705,5,500,45,7,2015, 
경기도 안산단원구 초지동,744-6,744,6,스타캐슬,월세,21.74,201705,19,"2,000",30,6,2015, 
경기도 안산단원구 초지동,744-6,744,6,스타캐슬,월세,33.27,201706,6,500,59,6,2015, 
경기도 안산단원구 초지동,744-6,744,6,스타캐슬,전세,33.27,201706,7,"10,000",0,8,2015, 
경기도 안산단원구 초지동,744-6,744,6,스타캐슬,전세,33.27,201706,12,"10,000",0,6,2015, 
경기도 안산단원구 초지동,744-6,744,6,스타캐슬,전세,33.27,201706,16,"10,000",0,5,2015, 
경기도 안산단원구 초지동,744-6,744,6,스타캐슬,월세,21.92,201706,25,500,45,8,2015, 
경기도 안산단원구 초지동,744-6,744,6,스타캐슬,전세,59.95,201706,27,"14,000",0,6,2015, 
경기도 안산단원구 초지동,744-6,744,6,스타캐슬,전세,33.27,201706,28,"9,500",0,4,2015, 
경기도 안산단원구 초지동,744-6,744,6,스타캐슬,월세,33.27,201706,30,"2,000",50,11,2015, 
경기도 안산단원구 초지동,744-6,744,6,스타캐슬,월세,21.74,201706,30,"3,000",20,9,2015, 
경기도 안산단원구 초지동,744-6,744,6,스타캐슬,월세,21.92,201707,5,"3,000",20,10,2015, 
경기도 안산단원구 초지동,744-6,744,6,스타캐슬,월세,33.27,201708,4,500,60,11,2015, 
경기도 안산단원구 초지동,744-6,744,6,스타캐슬,월세,33.27,201708,8,"4,000",30,7,2015, 
경기도 안산단원구 초지동,744-6,744,6,스타캐슬,전세,59.95,201708,8,"15,000",0,8,2015, 
경기도 안산단원구 초지동,744-6,744,6,스타캐슬,월세,21.92,201708,10,"2,000",25,4,2015, 
경기도 안산단원구 초지동,744-6,744,6,스타캐슬,월세,33.27,201709,1,"2,000",50,6,2015, 
경기도 안산단원구 초지동,744-6,744,6,스타캐슬,월세,33.27,201709,16,"1,000",58,8,2015, 
경기도 안산단원구 초지동,744-6,744,6,스타캐슬,월세,41.63,201709,18,"1,000",70,9,2015, 
경기도 안산단원구 초지동,744-6,744,6,스타캐슬,월세,33.27,201709,25,500,60,5,2015, 
경기도 안산단원구 초지동,744-6,744,6,스타캐슬,전세,33.27,201709,26,"11,000",0,6,2015, 
경기도 안산단원구 초지동,744-6,744,6,스타캐슬,월세,55.55,201711,2,"5,000",50,11,2015, 
경기도 안산단원구 초지동,744-6,744,6,스타캐슬,월세,55.55,201712,5,"4,000",60,10,2015, 
경기도 안산단원구 초지동,744-6,744,6,스타캐슬,월세,33.27,201712,18,"2,000",50,9,2015, 
경기도 안산단원구 초지동,743-7,743,7,에비뉴시티 오피스텔,월세,35.71,201703,29,"2,000",50,8,2017, 
경기도 안산단원구 초지동,743-7,743,7,에비뉴시티 오피스텔,월세,35.71,201703,30,"2,000",50,7,2017, 
경기도 안산단원구 초지동,743-7,743,7,에비뉴시티 오피스텔,월세,35.71,201704,5,"1,000",60,8,2017, 
경기도 안산단원구 초지동,743-7,743,7,에비뉴시티 오피스텔,전세,35.71,201704,6,"14,000",0,2,2017, 
경기도 안산단원구 초지동,743-7,743,7,에비뉴시티 오피스텔,월세,35.71,201704,8,"3,000",45,8,2017, 
경기도 안산단원구 초지동,743-7,743,7,에비뉴시티 오피스텔,전세,35.71,201704,9,"14,000",0,6,2017, 
경기도 안산단원구 초지동,743-7,743,7,에비뉴시티 오피스텔,전세,35.71,201704,10,"14,000",0,9,2017, 
경기도 안산단원구 초지동,743-7,743,7,에비뉴시티 오피스텔,전세,35.71,201704,11,"13,000",0,2,2017, 
경기도 안산단원구 초지동,743-7,743,7,에비뉴시티 오피스텔,월세,35.71,201704,14,"1,000",60,7,2017, 
경기도 안산단원구 초지동,743-7,743,7,에비뉴시티 오피스텔,전세,35.71,201704,18,"14,000",0,6,2017, 
경기도 안산단원구 초지동,743-7,743,7,에비뉴시티 오피스텔,전세,35.71,201704,18,"14,000",0,9,2017, 
경기도 안산단원구 초지동,743-7,743,7,에비뉴시티 오피스텔,전세,35.71,201704,20,"13,500",0,4,2017, 
경기도 안산단원구 초지동,743-7,743,7,에비뉴시티 오피스텔,전세,35.71,201704,21,"14,000",0,8,2017, 
경기도 안산단원구 초지동,743-7,743,7,에비뉴시티 오피스텔,월세,35.71,201704,22,"1,000",60,10,2017, 
경기도 안산단원구 초지동,743-7,743,7,에비뉴시티 오피스텔,월세,35.71,201704,25,"2,000",55,7,2017, 
경기도 안산단원구 초지동,743-7,743,7,에비뉴시티 오피스텔,월세,35.71,201704,29,"3,000",44,3,2017, 
경기도 안산단원구 초지동,743-7,743,7,에비뉴시티 오피스텔,월세,35.71,201704,29,"5,000",35,10,2017, 
경기도 안산단원구 초지동,743-7,743,7,에비뉴시티 오피스텔,월세,35.71,201705,1,"4,000",30,2,2017, 
경기도 안산단원구 초지동,743-7,743,7,에비뉴시티 오피스텔,월세,35.71,201705,1,"3,000",45,3,2017, 
경기도 안산단원구 초지동,743-7,743,7,에비뉴시티 오피스텔,월세,35.71,201705,2,"3,000",45,6,2017, 
경기도 안산단원구 초지동,743-7,743,7,에비뉴시티 오피스텔,월세,35.71,201705,2,"1,000",65,8,2017, 
경기도 안산단원구 초지동,743-7,743,7,에비뉴시티 오피스텔,월세,35.71,201705,2,"3,000",43,2,2017, 
경기도 안산단원구 초지동,743-7,743,7,에비뉴시티 오피스텔,전세,35.71,201705,5,"14,000",0,5,2017, 
경기도 안산단원구 초지동,743-7,743,7,에비뉴시티 오피스텔,월세,35.71,201705,8,"3,000",45,8,2017, 
경기도 안산단원구 초지동,743-7,743,7,에비뉴시티 오피스텔,월세,35.71,201705,15,"5,000",34,8,2017, 
경기도 안산단원구 초지동,743-7,743,7,에비뉴시티 오피스텔,월세,35.71,201705,18,"3,000",45,2,2017, 
경기도 안산단원구 초지동,743-7,743,7,에비뉴시티 오피스텔,월세,35.71,201705,19,"3,000",40,2,2017, 
경기도 안산단원구 초지동,743-7,743,7,에비뉴시티 오피스텔,전세,35.71,201705,23,"14,000",0,4,2017, 
경기도 안산단원구 초지동,743-7,743,7,에비뉴시티 오피스텔,전세,35.71,201705,24,"14,000",0,3,2017, 
경기도 안산단원구 초지동,743-7,743,7,에비뉴시티 오피스텔,월세,35.71,201705,26,"2,000",55,6,2017, 
경기도 안산단원구 초지동,743-7,743,7,에비뉴시티 오피스텔,월세,35.71,201705,31,"3,000",43,6,2017, 
경기도 안산단원구 초지동,743-7,743,7,에비뉴시티 오피스텔,전세,35.71,201706,2,"14,000",0,9,2017, 
경기도 안산단원구 초지동,743-7,743,7,에비뉴시티 오피스텔,월세,35.71,201706,3,500,65,2,2017, 
경기도 안산단원구 초지동,743-7,743,7,에비뉴시티 오피스텔,전세,35.71,201706,9,"14,000",0,3,2017, 
경기도 안산단원구 초지동,743-7,743,7,에비뉴시티 오피스텔,전세,35.71,201706,9,"14,500",0,4,2017, 
경기도 안산단원구 초지동,743-7,743,7,에비뉴시티 오피스텔,전세,35.71,201706,11,"15,000",0,2,2017, 
경기도 안산단원구 초지동,743-7,743,7,에비뉴시티 오피스텔,월세,35.71,201706,12,"1,000",65,10,2017, 
경기도 안산단원구 초지동,743-7,743,7,에비뉴시티 오피스텔,전세,35.71,201706,22,"14,000",0,4,2017, 
경기도 안산단원구 초지동,743-7,743,7,에비뉴시티 오피스텔,전세,35.71,201706,22,"14,000",0,7,2017, 
경기도 안산단원구 초지동,743-7,743,7,에비뉴시티 오피스텔,전세,35.71,201706,24,"15,000",0,10,2017, 
경기도 안산단원구 초지동,743-7,743,7,에비뉴시티 오피스텔,전세,35.71,201706,25,"14,500",0,4,2017, 
경기도 안산단원구 초지동,743-7,743,7,에비뉴시티 오피스텔,전세,35.71,201706,29,"14,500",0,4,2017, 
경기도 안산단원구 초지동,743-7,743,7,에비뉴시티 오피스텔,월세,35.71,201707,1,"2,000",53,2,2017, 
경기도 안산단원구 초지동,743-7,743,7,에비뉴시티 오피스텔,월세,35.71,201707,5,"1,000",65,7,2017, 
경기도 안산단원구 초지동,743-7,743,7,에비뉴시티 오피스텔,전세,35.71,201707,25,"14,000",0,3,2017, 
경기도 안산단원구 초지동,743-7,743,7,에비뉴시티 오피스텔,전세,35.71,201707,30,"14,500",0,4,2017, 
경기도 안산단원구 초지동,743-7,743,7,에비뉴시티 오피스텔,월세,35.71,201708,5,"1,000",70,5,2017, 
경기도 안산단원구 초지동,743-7,743,7,에비뉴시티 오피스텔,월세,35.71,201708,14,"1,000",65,8,2017, 
경기도 안산단원구 초지동,743-7,743,7,에비뉴시티 오피스텔,월세,35.71,201709,2,"3,000",45,3,2017, 
경기도 안산단원구 초지동,743-7,743,7,에비뉴시티 오피스텔,월세,35.71,201709,5,500,68,9,2017, 
경기도 안산단원구 초지동,743-7,743,7,에비뉴시티 오피스텔,월세,35.71,201710,9,"3,000",45,4,2017, 
경기도 안산단원구 초지동,743-7,743,7,에비뉴시티 오피스텔,월세,35.71,201710,14,"3,000",45,4,2017, 
경기도 안산단원구 초지동,743-7,743,7,에비뉴시티 오피스텔,전세,35.71,201710,14,"14,000",0,9,2017, 
경기도 안산단원구 초지동,743-7,743,7,에비뉴시티 오피스텔,월세,35.71,201711,23,"3,500",40,7,2017, 
경기도 안산단원구 초지동,743,743,0,엔즈타워 오피스텔,월세,23.41,201704,22,"2,000",30,12,2017, 
경기도 안산단원구 초지동,743,743,0,엔즈타워 오피스텔,월세,23.41,201704,25,"2,000",30,13,2017, 
경기도 안산단원구 초지동,743,743,0,엔즈타워 오피스텔,전세,22.14,201704,26,"7,500",0,6,2017, 
경기도 안산단원구 초지동,743,743,0,엔즈타워 오피스텔,전세,22.01,201705,8,"7,500",0,11,2017, 
경기도 안산단원구 초지동,743,743,0,엔즈타워 오피스텔,월세,23.41,201705,9,"2,000",35,14,2017, 
경기도 안산단원구 초지동,743,743,0,엔즈타워 오피스텔,월세,23.41,201705,10,"3,000",25,7,2017, 
경기도 안산단원구 초지동,743,743,0,엔즈타워 오피스텔,전세,22.01,201705,11,"7,500",0,13,2017, 
경기도 안산단원구 초지동,743,743,0,엔즈타워 오피스텔,월세,23.41,201705,11,"2,000",30,11,2017, 
경기도 안산단원구 초지동,743,743,0,엔즈타워 오피스텔,전세,23.41,201705,15,"9,000",0,12,2017, 
경기도 안산단원구 초지동,743,743,0,엔즈타워 오피스텔,전세,22.01,201705,16,"7,500",0,16,2017, 
경기도 안산단원구 초지동,743,743,0,엔즈타워 오피스텔,월세,22.14,201705,18,"2,000",30,14,2017, 
경기도 안산단원구 초지동,743,743,0,엔즈타워 오피스텔,전세,22.01,201705,20,"7,500",0,12,2017, 
경기도 안산단원구 초지동,743,743,0,엔즈타워 오피스텔,월세,23.41,201705,20,"1,500",40,11,2017, 
경기도 안산단원구 초지동,743,743,0,엔즈타워 오피스텔,월세,22.14,201705,20,"2,500",25,12,2017, 
경기도 안산단원구 초지동,743,743,0,엔즈타워 오피스텔,월세,22.14,201705,22,"2,500",25,15,2017, 
경기도 안산단원구 초지동,743,743,0,엔즈타워 오피스텔,월세,23.41,201705,22,"2,000",33,5,2017, 
경기도 안산단원구 초지동,743,743,0,엔즈타워 오피스텔,월세,22.01,201705,27,"3,000",20,6,2017, 
경기도 안산단원구 초지동,743,743,0,엔즈타워 오피스텔,월세,23.41,201705,27,"3,000",30,17,2017, 
경기도 안산단원구 초지동,743,743,0,엔즈타워 오피스텔,전세,22.14,201705,27,"7,500",0,15,2017, 
경기도 안산단원구 초지동,743,743,0,엔즈타워 오피스텔,전세,22.01,201705,29,"7,500",0,7,2017, 
경기도 안산단원구 초지동,743,743,0,엔즈타워 오피스텔,전세,23.41,201705,30,"9,000",0,16,2017, 
경기도 안산단원구 초지동,743,743,0,엔즈타워 오피스텔,월세,22.14,201706,1,"3,000",20,6,2017, 
경기도 안산단원구 초지동,743,743,0,엔즈타워 오피스텔,전세,22.14,201706,3,"7,500",0,5,2017, 
경기도 안산단원구 초지동,743,743,0,엔즈타워 오피스텔,월세,22.01,201706,8,"3,000",20,15,2017, 
경기도 안산단원구 초지동,743,743,0,엔즈타워 오피스텔,전세,22.14,201706,16,"7,500",0,4,2017, 
경기도 안산단원구 초지동,743,743,0,엔즈타워 오피스텔,월세,22.01,201706,17,"2,000",30,12,2017, 
경기도 안산단원구 초지동,743,743,0,엔즈타워 오피스텔,월세,22.01,201706,19,"2,000",27,7,2017, 
경기도 안산단원구 초지동,743,743,0,엔즈타워 오피스텔,월세,23.41,201706,19,"3,500",20,18,2017, 
경기도 안산단원구 초지동,743,743,0,엔즈타워 오피스텔,전세,23.41,201706,20,"8,700",0,4,2017, 
경기도 안산단원구 초지동,743,743,0,엔즈타워 오피스텔,전세,22.01,201706,20,"7,500",0,12,2017, 
경기도 안산단원구 초지동,743,743,0,엔즈타워 오피스텔,전세,23.41,201706,21,"8,000",0,10,2017, 
경기도 안산단원구 초지동,743,743,0,엔즈타워 오피스텔,전세,22.14,201706,22,"7,500",0,5,2017, 
경기도 안산단원구 초지동,743,743,0,엔즈타워 오피스텔,월세,22.01,201706,23,"2,000",30,15,2017, 
경기도 안산단원구 초지동,743,743,0,엔즈타워 오피스텔,전세,22.01,201706,23,"7,500",0,15,2017, 
경기도 안산단원구 초지동,743,743,0,엔즈타워 오피스텔,월세,22.01,201706,23,"3,000",25,10,2017, 
경기도 안산단원구 초지동,743,743,0,엔즈타워 오피스텔,전세,23.41,201706,24,"8,500",0,5,2017, 
경기도 안산단원구 초지동,743,743,0,엔즈타워 오피스텔,월세,22.01,201706,26,"2,000",30,6,2017, 
경기도 안산단원구 초지동,743,743,0,엔즈타워 오피스텔,월세,22.14,201706,27,500,43,13,2017, 
경기도 안산단원구 초지동,743,743,0,엔즈타워 오피스텔,월세,22.01,201706,27,"2,000",27,7,2017, 
경기도 안산단원구 초지동,743,743,0,엔즈타워 오피스텔,전세,22.01,201706,28,"8,000",0,17,2017, 
경기도 안산단원구 초지동,743,743,0,엔즈타워 오피스텔,월세,22.01,201706,28,"3,000",20,5,2017, 
경기도 안산단원구 초지동,743,743,0,엔즈타워 오피스텔,월세,22.14,201706,29,"3,000",20,9,2017, 
경기도 안산단원구 초지동,743,743,0,엔즈타워 오피스텔,월세,22.01,201707,1,"2,500",25,10,2017, 
경기도 안산단원구 초지동,743,743,0,엔즈타워 오피스텔,월세,22.14,201707,1,"2,000",28,9,2017, 
경기도 안산단원구 초지동,743,743,0,엔즈타워 오피스텔,월세,23.41,201707,6,"2,000",35,13,2017, 
경기도 안산단원구 초지동,743,743,0,엔즈타워 오피스텔,월세,22.01,201707,9,500,42,5,2017, 
경기도 안산단원구 초지동,743,743,0,엔즈타워 오피스텔,월세,23.41,201707,10,"2,000",35,15,2017, 
경기도 안산단원구 초지동,743,743,0,엔즈타워 오피스텔,월세,22.01,201707,10,"3,000",20,9,2017, 
경기도 안산단원구 초지동,743,743,0,엔즈타워 오피스텔,월세,22.14,201707,10,"3,000",20,4,2017, 
경기도 안산단원구 초지동,743,743,0,엔즈타워 오피스텔,월세,23.41,201707,11,"1,000",45,16,2017, 
경기도 안산단원구 초지동,743,743,0,엔즈타워 오피스텔,월세,22.01,201707,12,500,40,4,2017, 
경기도 안산단원구 초지동,743,743,0,엔즈타워 오피스텔,전세,22.01,201707,13,"7,500",0,11,2017, 
경기도 안산단원구 초지동,743,743,0,엔즈타워 오피스텔,월세,23.41,201707,19,"2,000",33,6,2017, 
경기도 안산단원구 초지동,743,743,0,엔즈타워 오피스텔,월세,22.14,201707,24,"2,000",30,11,2017, 
경기도 안산단원구 초지동,743,743,0,엔즈타워 오피스텔,월세,22.14,201707,31,"1,000",38,11,2017, 
경기도 안산단원구 초지동,743,743,0,엔즈타워 오피스텔,월세,22.14,201708,1,500,40,5,2017, 
경기도 안산단원구 초지동,743,743,0,엔즈타워 오피스텔,월세,22.14,201708,2,"1,000",40,14,2017, 
경기도 안산단원구 초지동,743,743,0,엔즈타워 오피스텔,월세,22.14,201708,2,"2,000",30,4,2017, 
경기도 안산단원구 초지동,743,743,0,엔즈타워 오피스텔,월세,23.41,201708,3,500,48,10,2017, 
경기도 안산단원구 초지동,743,743,0,엔즈타워 오피스텔,월세,22.01,201708,4,"3,000",20,4,2017, 
경기도 안산단원구 초지동,743,743,0,엔즈타워 오피스텔,월세,22.01,201708,4,"3,000",20,14,2017, 
경기도 안산단원구 초지동,743,743,0,엔즈타워 오피스텔,월세,22.14,201708,9,"5,000",45,9,2017, 
경기도 안산단원구 초지동,743,743,0,엔즈타워 오피스텔,전세,22.01,201708,16,"8,500",0,15,2017, 
경기도 안산단원구 초지동,743,743,0,엔즈타워 오피스텔,월세,22.14,201709,13,"1,000",37,8,2017, 
경기도 안산단원구 초지동,743,743,0,엔즈타워 오피스텔,월세,22.01,201709,13,"4,000",15,10,2017, 
경기도 안산단원구 초지동,743,743,0,엔즈타워 오피스텔,월세,22.01,201709,18,"2,000",30,7,2017, 
경기도 안산단원구 초지동,743,743,0,엔즈타워 오피스텔,월세,22.14,201710,12,500,45,17,2017, 
경기도 안산단원구 초지동,743,743,0,엔즈타워 오피스텔,월세,22.14,201710,16,500,45,13,2017, 
경기도 안산단원구 초지동,743,743,0,엔즈타워 오피스텔,월세,22.14,201711,9,500,45,6,2017, 
경기도 안산단원구 초지동,743,743,0,엔즈타워 오피스텔,전세,22.01,201711,23,"8,000",0,8,2017, 
경기도 안산단원구 초지동,743,743,0,엔즈타워 오피스텔,월세,22.14,201711,24,"2,500",25,15,2017, 
경기도 안산단원구 초지동,743,743,0,엔즈타워 오피스텔,월세,22.01,201712,4,500,45,16,2017, 
경기도 안산상록구 건건동,536-16,536,16,(536-16),월세,74.74,201706,10,"6,000",40,5,2016,반월새싹길 59-5
경기도 안산상록구 건건동,594,594,0,블레스빌 101동,전세,59.83,201703,7,"16,000",0,2,2017,건건6길 11-16
경기도 안산상록구 건건동,594,594,0,블레스빌 101동,전세,59.79,201704,20,"16,000",0,3,2017,건건6길 11-16
경기도 안산상록구 건건동,534-5,534,5,현대월드프라자,전세,34.54,201701,7,"6,000",0,4,2007,건건로 131
경기도 안산상록구 건건동,534-5,534,5,현대월드프라자,전세,65.62,201702,17,"11,000",0,4,2007,건건로 131
경기도 안산상록구 건건동,534-5,534,5,현대월드프라자,전세,65.62,201704,10,"11,000",0,4,2007,건건로 131
경기도 안산상록구 건건동,534-5,534,5,현대월드프라자,전세,52.2,201705,25,"10,000",0,5,2007,건건로 131
경기도 안산상록구 건건동,534-5,534,5,현대월드프라자,전세,62.99,201712,2,"13,000",0,4,2007,건건로 131
경기도 안산상록구 건건동,625-8,625,8,홍익리빙프라자,월세,21.57,201709,12,500,22,5,1995,건건로 67
경기도 안산상록구 본오동,948-26,948,26,(948-26),전세,51.18,201709,26,"13,500",0,3,2015, 
경기도 안산상록구 본오동,948-26,948,26,(948-26),전세,82.44,201710,18,"18,000",0,2,2015, 
경기도 안산상록구 본오동,877-14,877,14,대우마이홈,전세,72,201701,21,"17,000",0,12,2004,충장로 232
경기도 안산상록구 본오동,877-14,877,14,대우마이홈,전세,72,201701,26,"17,000",0,7,2004,충장로 232
경기도 안산상록구 본오동,877-14,877,14,대우마이홈,월세,72,201702,4,"5,000",40,5,2004,충장로 232
경기도 안산상록구 본오동,877-14,877,14,대우마이홈,전세,72,201703,12,"12,000",0,3,2004,충장로 232
경기도 안산상록구 본오동,877-14,877,14,대우마이홈,월세,72,201703,18,"8,000",30,9,2004,충장로 232
경기도 안산상록구 본오동,877-14,877,14,대우마이홈,전세,70.64,201703,28,"15,000",0,10,2004,충장로 232
경기도 안산상록구 본오동,877-14,877,14,대우마이홈,전세,72,201704,15,"16,500",0,3,2004,충장로 232
경기도 안산상록구 본오동,877-14,877,14,대우마이홈,월세,72,201704,26,"1,000",80,11,2004,충장로 232
경기도 안산상록구 본오동,877-14,877,14,대우마이홈,전세,72,201705,6,"17,000",0,7,2004,충장로 232
경기도 안산상록구 본오동,877-14,877,14,대우마이홈,월세,72,201708,21,"1,000",80,11,2004,충장로 232
경기도 안산상록구 본오동,877-14,877,14,대우마이홈,전세,72,201709,11,"16,500",0,6,2004,충장로 232
경기도 안산상록구 본오동,877-14,877,14,대우마이홈,전세,72,201709,14,"17,000",0,12,2004,충장로 232
경기도 안산상록구 본오동,877-14,877,14,대우마이홈,전세,72,201709,19,"16,000",0,2,2004,충장로 232
경기도 안산상록구 본오동,877-14,877,14,대우마이홈,월세,70.64,201709,22,"1,000",70,4,2004,충장로 232
경기도 안산상록구 본오동,877-14,877,14,대우마이홈,전세,72,201710,11,"16,000",0,5,2004,충장로 232
경기도 안산상록구 본오동,877-14,877,14,대우마이홈,전세,72,201710,21,"17,000",0,9,2004,충장로 232
경기도 안산상록구 본오동,877-14,877,14,대우마이홈,전세,72,201710,23,"16,500",0,5,2004,충장로 232
경기도 안산상록구 본오동,877-14,877,14,대우마이홈,전세,72,201711,3,"17,000",0,8,2004,충장로 232
경기도 안산상록구 본오동,877-14,877,14,대우마이홈,전세,72,201711,30,"13,000",0,2,2004,충장로 232
경기도 안산상록구 본오동,877-14,877,14,대우마이홈,전세,72,201712,30,"15,500",0,6,2004,충장로 232
경기도 안산상록구 본오동,877-5,877,5,우남센스빌,월세,11.16,201702,17,100,25,3,2003,상록수로 16
경기도 안산상록구 본오동,877-5,877,5,우남센스빌,전세,17.33,201703,21,"1,700",0,3,2003,상록수로 16
경기도 안산상록구 본오동,877-5,877,5,우남센스빌,전세,14,201704,5,"1,800",0,3,2003,상록수로 16
경기도 안산상록구 본오동,877-5,877,5,우남센스빌,월세,16,201704,10,500,22,6,2003,상록수로 16
경기도 안산상록구 본오동,877-5,877,5,우남센스빌,월세,11.16,201706,14,100,25,3,2003,상록수로 16
경기도 안산상록구 본오동,877-5,877,5,우남센스빌,월세,11.16,201710,23,200,23,3,2003,상록수로 16
경기도 안산상록구 본오동,877-5,877,5,우남센스빌,월세,11.16,201712,2,100,25,3,2003,상록수로 16
경기도 안산상록구 사동,1197-2,1197,2,"	(1197-2)	",월세,52.69,201703,16,"1,000",65,4,2013,서암로2길 8
경기도 안산상록구 사동,1197-2,1197,2,"	(1197-2)	",월세,84.86,201706,6,"5,000",50,4,2013,서암로2길 8
경기도 안산상록구 사동,1481-2,1481,2,로젠하임시티,전세,83.88,201703,7,"18,800",0,8,2016,영화6길 6
경기도 안산상록구 사동,1481-2,1481,2,로젠하임시티,전세,83.88,201703,7,"18,800",0,8,2016,영화6길 6
경기도 안산상록구 사동,1481-2,1481,2,로젠하임시티,전세,83.88,201704,27,"19,000",0,5,2016,영화6길 6
경기도 안산상록구 사동,1481-2,1481,2,로젠하임시티,전세,83.88,201704,29,"18,800",0,7,2016,영화6길 6
경기도 안산상록구 사동,1481-2,1481,2,로젠하임시티,전세,83.88,201706,22,"18,300",0,7,2016,영화6길 6
경기도 안산상록구 사동,1481-2,1481,2,로젠하임시티,전세,83.88,201707,9,"18,800",0,6,2016,영화6길 6
경기도 안산상록구 사동,1481-2,1481,2,로젠하임시티,전세,83.88,201707,19,"18,800",0,6,2016,영화6길 6
경기도 안산상록구 사동,1197-4,1197,4,인우빌,전세,30,201701,3,"4,500",0,2,2002,석호공원로 69
경기도 안산상록구 사동,1197-4,1197,4,인우빌,전세,30,201701,6,"4,500",0,5,2002,석호공원로 69
경기도 안산상록구 사동,1197-4,1197,4,인우빌,전세,30,201701,6,"4,500",0,6,2002,석호공원로 69
